transaction_id,client_id,date_transaction,montant,devise,taux_change_eur,montant_eur,categorie,produit,agence,type_operation,statut,score_credit_client,segment_client,solde_avant,taux_interet,anomaly_montant,anomaly_score,is_anomaly,zscore_montant,anomaly_montant_z,zscore_score,anomaly_score_z,annee,mois,trimestre,jour_semaine,montant_eur_verifie,montant_eur_diff,categorie_risque,solde_net,nb_transactions,montant_moyen,nb_produits_distincts,taux_rejet
TXN001260,CLI0096,2023-08-22 04:52:00,2034.34,MAD,10.85,187.5,Interets,Compte Epargne,Lyon-Part-Dieu,Credit,Complete,710.0,Standard,21642.4,,False,False,False,0.15701976141889684,False,0.633605939300375,False,2023.0,8.0,3.0,Tuesday,187.4967741935484,0.0032258064516099694,Low,33110.83,20,-21.814499999999992,8,0.04013377926421405
TXN000477,CLI0029,2022-11-06 21:28:00,-1140.81,CHF,0.97,-1176.09,Depot especes,Credit Consommation,Paris-Centre,Debit,Complete,696.0,Standard,39988.66,,False,False,False,-0.06442321501162311,False,0.5218264724580643,False,2022.0,11.0,4.0,Sunday,-1176.0927835051546,0.0027835051546389877,Medium,-186191.58000000002,12,-17071.90166666667,5,0.06578947368421052
TXN001028,CLI0056,2023-05-21 09:53:00,5510.95,EUR,1.0,5510.95,Virement international,Credit Consommation,Toulouse-Capitole,Credit,Complete,645.0,Risque,36931.71,,True,False,True,0.3994873192628129,False,0.11462984324678945,False,2023.0,5.0,2.0,Sunday,5510.95,0.0,Medium,15591.49,9,113.85888888888887,5,0.06806282722513089
TXN000626,CLI0091,2023-07-02 04:54:00,-2085.9,USD,1.08,-1931.39,Virement,Livret A,Nantes-Commerce,Debit,Complete,442.0,Risque,46338.94,,False,False,False,-0.13033617742118492,False,-1.5061724259667164,False,2023.0,7.0,3.0,Sunday,-1931.388888888889,-0.0011111111111858918,High,322134.17999999993,15,20170.012000000002,7,0.085
TXN001790,CLI0017,2022-02-10 12:57:00,-1472.72,EUR,1.0,-1472.72,Interets,Compte Courant,Bordeaux-Meriadeck,Debit,Complete,649.0,Standard,31494.57,,False,False,False,-0.08757145629378424,False,0.14656683377316393,False,2022.0,2.0,1.0,Thursday,-1472.72,0.0,Medium,26930.850000000002,20,384.0065,8,0.04519774011299435
TXN000284,CLI0026,2024-07-24 09:16:00,-242.85,EUR,1.0,-242.85,Paiement CB,Credit Immobilier,Lille-Grand-Place,Debit,Complete,699.0,Standard,42627.21,,False,False,False,-0.001797217778248401,False,0.5457792153528452,False,2024.0,7.0,3.0,Wednesday,-242.85,0.0,Medium,27174.649999999998,15,-824.6553333333334,7,0.04205607476635514
TXN000006,CLI0048,2024-09-18 08:46:00,303.0,EUR,1.0,303.0,Retrait DAB,Assurance Vie,Toulouse-Capitole,Credit,Rejete,670.0,Standard,41648.16,,False,False,False,0.036271739179564395,False,0.3142360340366301,False,2024.0,9.0,3.0,Wednesday,303.0,0.0,Medium,11133.28,15,139.11866666666668,6,0.06806282722513089
TXN001634,CLI0040,2024-04-05 07:43:00,-1628.77,USD,1.08,-1508.12,Virement international,Assurance Vie,Nice-Massena,Debit,Complete,491.0,Risque,44094.27,,False,False,False,-0.09845477723042743,False,-1.1149442920186288,False,2024.0,4.0,2.0,Friday,-1508.1203703703702,0.00037037037031950604,High,22387.77,19,434.80368421052634,7,0.07633587786259542
TXN000421,CLI0135,2022-10-25 20:59:00,-1716.29,EUR,1.0,-1716.29,Depot especes,Livret A,Nantes-Commerce,Debit,Complete,593.0,Standard,47435.22,,False,False,False,-0.10455864296817181,False,-0.30055103359607904,False,2022.0,10.0,4.0,Tuesday,-1716.29,0.0,Medium,25240.969999999998,17,-807.7217647058824,8,0.085
TXN001818,CLI0014,2022-07-09 08:28:00,-1389.62,EUR,1.0,-1389.62,Virement,Credit Consommation,Marseille-Vieux-Port,Debit,Complete,673.0,Standard,31967.57,,False,False,False,-0.0817758525140018,False,0.3381887769314109,False,2022.0,7.0,3.0,Saturday,-1389.62,0.0,Medium,-85472.92000000001,12,7360.828333333335,5,0.05572755417956656
TXN001650,CLI0045,2023-05-14 11:43:00,-4623.24,EUR,1.0,-4623.24,Virement international,PEA,Bordeaux-Meriadeck,Debit,Complete,704.0,Standard,1759.56,,False,False,False,-0.3072966743476972,False,0.5857004535108133,False,2023.0,5.0,2.0,Sunday,-4623.24,0.0,Low,24235.3,17,-630.9223529411764,7,0.04519774011299435
TXN000920,CLI0036,2024-11-14 11:08:00,318.03,USD,1.08,294.47,Paiement CB,Assurance Vie,Marseille-Vieux-Port,Credit,Complete,572.0,Risque,42270.86,,False,False,False,0.03731996932168389,False,-0.4682202338595452,False,2024.0,11.0,4.0,Thursday,294.4722222222222,-0.00222222222214441,High,19039.65,18,-42.36277777777781,8,0.05572755417956656
TXN000370,CLI0042,2023-10-11 20:18:00,5741.38,EUR,1.0,5741.38,Virement international,Compte Epargne,Bordeaux-Meriadeck,Credit,Complete,638.0,Standard,22300.43,,True,False,True,0.41555808916624576,False,0.05874010982563407,False,2023.0,10.0,4.0,Wednesday,5741.38,0.0,Medium,14284.240000000002,10,455.0660000000001,6,0.04519774011299435
TXN000676,CLI0106,2022-01-22 14:24:00,-242.82,GBP,0.86,-282.35,Retrait DAB,Livret A,Nantes-Commerce,Debit,Complete,645.0,Standard,46885.48,,False,False,False,-0.0017951255025156277,False,0.11462984324678945,False,2022.0,1.0,1.0,Saturday,-282.3488372093023,-0.001162790697719629,Medium,21000.07,16,-257.02937499999996,8,0.085
TXN000966,CLI0055,2024-11-06 18:45:00,-2883.61,EUR,1.0,-2883.61,Virement international,Compte Courant,Bordeaux-Meriadeck,Debit,Complete,703.0,Standard,7588.73,,False,False,False,-0.185970486580875,False,0.5777162058792197,False,2024.0,11.0,4.0,Wednesday,-2883.61,0.0,Low,-83583.67000000001,16,6278.191875,8,0.04519774011299435
TXN000273,CLI0071,2022-12-12 18:48:00,96.05,USD,1.08,88.94,Retrait DAB,Livret A,Paris-Centre,Credit,Complete,797.0,Premium,21742.2,,False,False,False,0.021838523749648932,False,1.3282354832490204,False,2022.0,12.0,4.0,Monday,88.93518518518518,0.004814814814821489,Low,19811.07,17,347.74176470588236,7,0.06578947368421052
TXN000103,CLI0129,,-535.74,GBP,0.86,-622.95,Virement,Credit Consommation,Paris-Centre,Debit,Complete,645.0,Risque,47051.11,,False,False,False,-0.02222410575731553,False,0.11462984324678945,False,,,,,-622.953488372093,0.0034883720929883566,Medium,33604.45999999999,21,-736.64,8,0.06578947368421052
TXN000276,CLI0129,2022-04-04 09:18:00,-238.84,EUR,1.0,-238.84,Paiement CB,PEA,Paris-Centre,Debit,Complete,645.0,Risque,34370.33,,False,False,False,-0.0015175502553010183,False,0.11462984324678945,False,2022.0,4.0,2.0,Monday,-238.84,0.0,Medium,33604.45999999999,21,-736.64,8,0.06578947368421052
TXN001411,CLI0148,2022-03-22 20:30:00,-206.46,USD,1.08,-191.17,Remboursement credit,Compte Epargne,Lille-Grand-Place,Debit,Complete,713.0,Standard,30749.02,,False,False,False,0.0007407126856057847,False,0.6575586821951559,False,2022.0,3.0,1.0,Tuesday,-191.16666666666666,-0.0033333333333303017,Low,19508.75,18,-509.2705555555556,8,0.04205607476635514
TXN000354,CLI0030,2023-05-28 22:28:00,483.71,GBP,0.86,562.45,Paiement CB,Credit Consommation,Lyon-Part-Dieu,Credit,Complete,391.0,Risque,48065.81,,False,False,False,0.048874910768547365,False,-1.9133690551779914,False,2023.0,5.0,2.0,Sunday,562.453488372093,-0.0034883720929883566,High,24245.759999999995,13,-780.5923076923076,6,0.04013377926421405
TXN000924,CLI0052,2022-11-10 19:56:00,-407.05,EUR,1.0,-407.05,Prelevement,Credit Consommation,Bordeaux-Meriadeck,Debit,Complete,838.0,Premium,1330.35,,False,False,False,-0.013248940288961716,False,1.655589636144359,False,2022.0,11.0,4.0,Thursday,-407.05,0.0,Low,17931.36,13,-138.42461538461538,6,0.04519774011299435
TXN000326,CLI0081,2024-06-12 08:53:00,192.55,USD,1.08,178.29,Retrait DAB,PEA,Toulouse-Capitole,Credit,Complete,645.0,Standard,23196.13,,False,False,False,0.028568677356736842,False,0.11462984324678945,False,2024.0,6.0,2.0,Wednesday,178.28703703703704,0.0029629629629539522,Medium,30084.96,14,-419.56285714285707,7,0.06806282722513089
TXN001396,CLI0041,2022-12-17 11:02:00,1622.44,EUR,1.0,1622.44,Interets,Compte Epargne,Bordeaux-Meriadeck,Credit,Complete,643.0,Standard,38244.44,,False,False,False,0.12829281560791747,False,0.0986613479836022,False,2022.0,12.0,4.0,Saturday,1622.44,0.0,Medium,17809.0,14,-109.58714285714287,7,0.04519774011299435
TXN001821,CLI0056,2022-05-21 22:12:00,756.96,EUR,1.0,756.96,Remboursement credit,Credit Immobilier,Toulouse-Capitole,Credit,Complete,384.0,Risque,1967.98,,False,False,False,0.06793205556789214,False,-1.9692587885991466,False,2022.0,5.0,2.0,Saturday,756.96,0.0,High,15591.49,9,113.85888888888887,5,0.06806282722513089
TXN001848,CLI0096,2022-01-03 04:31:00,-2941.38,EUR,1.0,-2941.38,Prelevement,Credit Immobilier,Lyon-Part-Dieu,Debit,Complete,710.0,Standard,10505.68,,False,False,False,-0.1899995122169524,False,0.633605939300375,False,2022.0,1.0,1.0,Monday,-2941.38,0.0,Low,33110.83,20,-21.814499999999992,8,0.04013377926421405
TXN000071,CLI0088,2022-12-20 01:15:00,2137.48,EUR,1.0,2137.48,Prelevement,Credit Immobilier,Bordeaux-Meriadeck,Credit,Complete,413.0,Risque,45905.05,,False,False,False,0.16421300538817196,False,-1.7377156072829316,False,2022.0,12.0,4.0,Tuesday,2137.48,0.0,High,12120.8,10,227.80599999999995,6,0.04519774011299435
TXN000467,CLI0001,2023-08-01 00:15:00,3567.38,EUR,1.0,3567.38,Virement international,PEA,Lille-Grand-Place,Credit,Complete,586.0,Standard,20361.03,,False,False,False,0.2639378410645969,False,-0.35644076701723443,False,2023.0,8.0,3.0,Tuesday,3567.38,0.0,Medium,23886.54,14,108.32428571428571,6,0.04205607476635514
TXN001362,CLI0051,2023-01-21 00:36:00,1098.49,EUR,1.0,1098.49,Virement,PEA,Marseille-Vieux-Port,Credit,Complete,834.0,Premium,20835.13,,False,False,False,0.09175121993502929,False,1.6236526456179845,False,2023.0,1.0,1.0,Saturday,1098.49,0.0,Low,21676.81,17,-401.28058823529415,7,0.05572755417956656
TXN000047,CLI0060,2022-01-06 08:54:00,7875.42,USD,1.08,7292.06,Virement international,Assurance Vie,Marseille-Vieux-Port,Credit,Complete,842.0,Premium,5585.32,,True,False,True,0.5643914259918403,False,1.6875266266707336,False,2022.0,1.0,1.0,Thursday,7292.055555555555,0.004444444445653062,Low,21599.140000000003,12,1200.8716666666667,7,0.05572755417956656
TXN001314,CLI0042,2024-02-12 04:00:00,-897.25,EUR,1.0,-897.25,Virement,Credit Auto,,Debit,Complete,638.0,Standard,19811.34,,False,False,False,-0.04743672576247979,False,0.05874010982563407,False,2024.0,2.0,1.0,Monday,-897.25,0.0,Medium,14284.240000000002,10,455.0660000000001,6,
TXN001104,CLI0005,2024-10-29 10:50:00,-1639.49,MAD,10.85,-151.11,Remboursement credit,PEA,Lille-Grand-Place,Debit,Complete,694.0,Standard,36748.25,,False,False,False,-0.0992024170922718,False,0.505857977194877,False,2024.0,10.0,4.0,Tuesday,-151.10506912442398,-0.004930875576036442,Medium,13259.31,9,-708.2766666666666,6,0.04205607476635514
TXN000398,CLI0110,2023-01-05 17:25:00,1538.84,EUR,1.0,1538.84,Prelevement,Credit Auto,Toulouse-Capitole,Credit,En attente,629.0,Standard,45134.0,,False,False,False,0.12246234056592213,False,-0.013118118858708559,False,2023.0,1.0,1.0,Thursday,1538.84,0.0,Medium,15373.79,13,-242.55615384615382,5,0.06806282722513089
TXN000826,CLI0110,2023-10-24 04:11:00,-388.42,EUR,1.0,-388.42,Paiement CB,Credit Auto,Toulouse-Capitole,Debit,Complete,629.0,Standard,34701.7,,False,False,False,-0.011949637058909408,False,-0.013118118858708559,False,2023.0,10.0,4.0,Tuesday,-388.42,0.0,Medium,15373.79,13,-242.55615384615382,5,0.06806282722513089
TXN000051,CLI0019,2022-10-31 02:08:00,861.3,EUR,1.0,861.3,Prelevement,PEA,Lille-Grand-Place,Credit,Complete,505.0,Risque,29909.85,,False,False,False,0.07520899056647817,False,-1.003164825176318,False,2022.0,10.0,4.0,Monday,861.3,0.0,High,28863.049999999996,9,3087.6077777777778,5,0.04205607476635514
TXN000409,CLI0051,2023-02-06 17:39:00,-2991.38,EUR,1.0,-2991.38,Interets,Credit Consommation,Marseille-Vieux-Port,Debit,Complete,834.0,Premium,38860.92,,False,False,False,-0.1934866384382415,False,1.6236526456179845,False,2023.0,2.0,1.0,Monday,-2991.38,0.0,Low,21676.81,17,-401.28058823529415,7,0.05572755417956656
TXN001355,CLI0034,2023-08-22 21:16:00,219.48,EUR,1.0,219.48,Paiement CB,Credit Consommation,Bordeaux-Meriadeck,Credit,Complete,457.0,Risque,18135.34,,False,False,False,0.030446843539523132,False,-1.386408711492812,False,2023.0,8.0,3.0,Tuesday,219.48,0.0,High,11456.22,13,26.430769230769222,6,0.04519774011299435
TXN000644,CLI0105,2023-08-17 01:33:00,-88888.0,EUR,1.0,-502.25,Prelevement,PEA,Nice-Massena,Debit,Complete,634.0,Standard,24347.68,,True,False,True,-6.184133756880309,True,0.026803119299259565,False,2023.0,8.0,3.0,Thursday,-88888.0,88385.75,Medium,104176.47999999998,16,-5958.381249999999,8,0.07633587786259542
TXN000884,CLI0055,,-245.39,EUR,1.0,-245.39,Interets,Credit Consommation,Bordeaux-Meriadeck,Debit,Complete,703.0,Standard,5235.72,,False,False,False,-0.0019743637902898854,False,0.5777162058792197,False,,,,,-245.39,0.0,Low,-83583.67000000001,16,6278.191875,8,0.04519774011299435
TXN000785,CLI0137,2023-01-25 23:00:00,2156.77,EUR,1.0,2156.77,Prelevement,PEA,Marseille-Vieux-Port,Credit,Complete,725.0,Premium,36975.26,,False,False,False,0.16555833868434527,False,0.7533696537742794,False,2023.0,1.0,1.0,Wednesday,2156.77,0.0,Low,18372.42,16,234.97874999999996,6,0.05572755417956656
TXN000540,CLI0122,2022-02-05 08:10:00,-1765.88,EUR,1.0,-1765.88,Prelevement,Credit Auto,Nantes-Commerce,Debit,Complete,824.0,Premium,6861.32,,False,False,False,-0.10801717475444633,False,1.5438101693020483,False,2022.0,2.0,1.0,Saturday,-1765.88,0.0,Low,39885.13,22,211.56227272727273,8,0.085
TXN000005,CLI0085,2023-07-09 09:16:00,1998.2,USD,1.08,1850.19,Virement international,PEA,Toulouse-Capitole,Credit,Complete,390.0,Standard,26839.61,,False,False,False,0.15449926658614913,False,-1.9213533028095848,False,2023.0,7.0,3.0,Sunday,1850.1851851851852,0.0048148148148356995,High,30829.010000000002,16,-724.453125,8,0.06806282722513089
TXN000702,CLI0101,2023-01-21 15:06:00,1020.08,EUR,1.0,1020.08,Prelevement,Assurance Vie,Marseille-Vieux-Port,Credit,Complete,645.0,Standard,5305.23,,False,False,False,0.08628270859480378,False,0.11462984324678945,False,2023.0,1.0,1.0,Saturday,1020.08,0.0,Medium,18511.6,12,737.9666666666667,8,0.05572755417956656
TXN000517,CLI0001,2023-11-13 16:02:00,924.94,EUR,1.0,924.94,Prelevement,Credit Consommation,Lille-Grand-Place,Credit,Complete,586.0,Standard,4139.86,,False,False,False,0.07964740482093492,False,-0.35644076701723443,False,2023.0,11.0,4.0,Monday,924.94,0.0,Medium,23886.54,14,108.32428571428571,6,0.04205607476635514
TXN001979,CLI0139,2023-10-19 22:27:00,-2146.27,MAD,10.85,-197.81,Depot especes,Compte Epargne,Marseille-Vieux-Port,Debit,Complete,674.0,Standard,997.67,,False,False,False,-0.13454653362076932,False,0.3461730245630046,False,2023.0,10.0,4.0,Thursday,-197.81290322580645,0.0029032258064489724,Medium,14024.130000000001,13,144.21615384615382,7,0.05572755417956656
TXN001319,CLI0065,2024-08-10 11:56:00,-653.84,EUR,1.0,-653.84,Interets,Compte Courant,Bordeaux-Meriadeck,Debit,Complete,660.0,Standard,7362.32,,False,False,False,-0.030460697892000323,False,0.2343935577206938,False,2024.0,8.0,3.0,Saturday,-653.84,0.0,Medium,29933.670000000002,19,179.4542105263158,8,0.04519774011299435
TXN001866,CLI0004,2023-03-19 19:29:00,313.95,USD,1.08,290.69,Virement,Compte Courant,Bordeaux-Meriadeck,Credit,Complete,586.0,Standard,8666.09,,False,False,False,0.03703541982202671,False,-0.35644076701723443,False,2023.0,3.0,1.0,Sunday,290.6944444444444,-0.004444444444402507,Medium,15621.52,16,-94.13125000000001,7,0.04519774011299435
TXN001516,CLI0096,2024-12-31 12:59:00,674.87,EUR,1.0,674.87,Virement international,Compte Courant,Lyon-Part-Dieu,Credit,Complete,710.0,Standard,13978.7,,False,False,False,0.062206891737779754,False,0.633605939300375,False,2024.0,12.0,4.0,Tuesday,674.87,0.0,Low,33110.83,20,-21.814499999999992,8,0.04013377926421405
TXN000671,CLI0007,2024-05-17 02:58:00,-139.99,MAD,10.85,-12.9,Retrait DAB,Assurance Vie,Nantes-Commerce,Debit,Complete,635.0,Standard,31302.21,,False,False,False,0.005376498284187478,False,0.03478736693085319,False,2024.0,5.0,2.0,Friday,-12.90230414746544,0.002304147465439499,Medium,15911.36,15,-648.3413333333334,7,0.085
TXN000817,CLI0004,2022-02-12 03:52:00,89.98,EUR,1.0,89.98,Prelevement,Compte Courant,Bordeaux-Meriadeck,Credit,Complete,586.0,Standard,38528.87,,False,False,False,0.02141518662638444,False,-0.35644076701723443,False,2022.0,2.0,1.0,Saturday,89.98,0.0,Medium,15621.52,16,-94.13125000000001,7,0.04519774011299435
TXN001857,CLI0018,2023-04-22 02:39:00,152.81,GBP,0.86,177.69,Depot especes,Credit Auto,Bordeaux-Meriadeck,Credit,Complete,328.0,Risque,465.41,,False,False,False,0.025797109436056287,False,-2.4163766559683895,False,2023.0,4.0,2.0,Saturday,177.68604651162792,0.003953488372076208,High,8938.21,11,-784.7809090909091,8,0.04519774011299435
TXN001446,CLI0144,2023-08-07 00:57:00,-1066.81,GBP,0.86,-1240.48,Virement,Livret A,Paris-Centre,Debit,Rejete,361.0,Risque,45122.2,,False,False,False,-0.05926226820411529,False,-2.1528964841258,False,2023.0,8.0,3.0,Monday,-1240.4767441860465,-0.0032558139535012742,High,25768.47,16,-450.673125,8,0.06578947368421052
TXN000533,CLI0131,2024-01-10 12:09:00,-2162.09,CHF,0.97,-2228.96,Virement,Compte Epargne,Marseille-Vieux-Port,Debit,Complete,838.0,Premium,14304.05,,False,False,False,-0.1356498603571852,False,1.655589636144359,False,2024.0,1.0,1.0,Wednesday,-2228.958762886598,-0.0012371134021122998,Low,24821.3,16,-536.89375,6,0.05572755417956656
TXN001405,CLI0150,2023-01-25 15:51:00,339.87,EUR,1.0,339.87,Prelevement,PEA,Nantes-Commerce,Credit,Complete,648.0,Standard,31579.22,,False,False,False,0.03884314605514297,False,0.13858258614157032,False,2023.0,1.0,1.0,Wednesday,339.87,0.0,Medium,9894.4,10,24.69599999999998,6,0.085
TXN001078,CLI0033,2024-02-26 08:40:00,722.36,EUR,1.0,722.36,Depot especes,Assurance Vie,Lyon-Part-Dieu,Credit,Complete,584.0,Standard,702.13,,False,False,False,0.06551896422276011,False,-0.3724092622804217,False,2024.0,2.0,1.0,Monday,722.36,0.0,Medium,15908.140000000001,10,-775.964,4,0.04013377926421405
TXN001292,CLI0134,2023-08-20 20:15:00,656.91,EUR,1.0,656.91,Depot especes,PEA,Nice-Massena,Credit,Complete,600.0,Standard,32409.12,,False,False,False,0.06095431599909271,False,-0.24466130017492368,False,2023.0,8.0,3.0,Sunday,656.91,0.0,Medium,15863.83,11,-758.2354545454546,6,0.07633587786259542
TXN001128,CLI0125,2023-12-03 16:16:00,-236.2,USD,1.08,-218.7,Interets,Compte Courant,Lille-Grand-Place,Debit,Rejete,810.0,Premium,6398.79,,False,False,False,-0.0013334299908169542,False,1.4320307024597376,False,2023.0,12.0,4.0,Sunday,-218.70370370370367,0.0037037037036782294,Low,20704.949999999997,15,713.7446666666667,6,0.04205607476635514
TXN000073,CLI0039,2022-10-17 11:19:00,7748.03,EUR,1.0,7748.03,Virement international,Compte Epargne,Lille-Grand-Place,Credit,Complete,631.0,Standard,35470.82,,True,False,True,0.5555069258052401,False,0.002850376404478692,False,2022.0,10.0,4.0,Monday,7748.03,0.0,Medium,22940.620000000003,13,505.83076923076925,7,0.04205607476635514
TXN001019,CLI0144,2023-01-02 23:00:00,-114.0,EUR,1.0,-114.0,Retrait DAB,Credit Consommation,Paris-Centre,Debit,Complete,361.0,Risque,15588.5,,False,False,False,0.007189106494013538,False,-2.1528964841258,False,2023.0,1.0,1.0,Monday,-114.0,0.0,High,25768.47,16,-450.673125,8,0.06578947368421052
TXN000475,CLI0078,2024-08-27 18:10:00,294.97,EUR,1.0,294.97,Paiement CB,Assurance Vie,Marseille-Vieux-Port,Credit,Complete,647.0,Standard,31253.42,,False,False,False,0.03571170670842538,False,0.13059833850997668,False,2024.0,8.0,3.0,Tuesday,294.97,0.0,Medium,14041.910000000002,15,-291.4873333333333,7,0.05572755417956656
TXN001800,CLI0150,2023-10-10 00:50:00,1834.54,EUR,1.0,1834.54,Virement,Compte Epargne,Nantes-Commerce,Credit,Complete,648.0,Standard,16400.68,,False,False,False,0.14308520503862573,False,0.13858258614157032,False,2023.0,10.0,4.0,Tuesday,1834.54,0.0,Medium,9894.4,10,24.69599999999998,6,0.085
TXN000359,CLI0092,2022-09-03 02:43:00,-2869.55,USD,1.08,-2656.99,Depot especes,Compte Courant,,Debit,Complete,717.0,Standard,27119.55,,False,False,False,-0.18498990668744852,False,0.6894956727215305,False,2022.0,9.0,3.0,Saturday,-2656.990740740741,0.0007407407410937594,Low,44551.54,19,-581.2315789473685,6,
TXN001165,CLI0111,2023-01-13 08:25:00,-116.29,EUR,1.0,-116.29,Paiement CB,Livret A,Paris-Centre,Debit,Complete,617.0,Standard,37615.59,,False,False,False,0.007029396113078498,False,-0.10892909043783205,False,2023.0,1.0,1.0,Friday,-116.29,0.0,Medium,108093.2,14,-6086.592857142858,6,0.06578947368421052
TXN000989,CLI0057,2023-08-12 13:28:00,1009.92,MAD,10.85,93.08,Prelevement,Livret A,Nice-Massena,Credit,Complete,435.0,Risque,47820.14,,False,False,False,0.08557412454663782,False,-1.5620621593878719,False,2023.0,8.0,3.0,Saturday,93.08018433179724,-0.00018433179724297588,High,6995.71,9,-379.13666666666666,7,0.07633587786259542
